composition,Tc_exp,contains_re
Dy0.8Er0.2Co2,119.0,True
Dy0.8Ho0.2Co2,127.0,True
Dy0.8Nd0.2Co2,125.0,True
Dy0.8Pr0.2Fe1.9,606.15,True
Dy0.8Sc0.2Ni2,17.5,True
Dy0.8Y0.2Fe11Mo,485.0,True
Dy0.95Y0.05,65.0,True
Dy0.965Y0.035,71.0,True
Dy0.98Y0.02,79.0,True
Dy0.9Er0.1Co2,128.0,True
Dy0.9Ho0.1Co2,130.0,True
Dy0.9Sc0.1Ni2,19.6,True
Dy1+εFe4B4,11.5,True
Dy1.15Ce0.85Fe17,273.0,True
Dy117Co58Sn111,30.0,True
Dy11Ge8In2,76.0,True
Dy11Ni4In9,89.5,True
Dy12Fe19Ga1O48,520.0,True
Dy13Er37Ni100,9.5,True
Dy15B4C14,120.0,True
Dy15Si9C,70.0,True
Dy17Th3,119.0,True
Dy1Fe4Y1,590.0,True
Dy1Gd4Ni10,75.0,True
Dy1Gd4Ni25,37.25,True
Dy1Ge2Mn2,43.5,True
Dy1H3O3,3.5,True
Dy1Ir2,23.0,True
Dy1Mn2Si2,55.0,True
Dy1Ni10Pr4,22.1,True
Dy1Pd2Si1,9.0,True
Dy1Pt2,9.1,True
Dy1Pt2Si2,3.0,True
Dy1Rh1Si1,25.0,True
Dy1Rh2,26.0,True
Dy1Rh3Si2,29.0,True
Dy2.4Ho0.6Fe5O12,545.0,True
Dy22Fe78,343.0,True
Dy26Co9Ga8,28.0,True
Dy2AuSi3,12.5,True
Dy2BaZnO5,2.0,True
Dy2Co11Ga6,313.0,True
Dy2Co12Ga5,423.0,True
Dy2Co12P7,152.0,True
Dy2Co13Ga4,618.0,True
Dy2Co14Ga3,763.0,True
Dy2Co15Ga2,923.0,True
Dy2Co16Ga1,1058.0,True
Dy2Co17,1183.0,True
Dy2Co2Al,58.0,True
Dy2Co3Al9,13.0,True
Dy2CoAl3,33.0,True
Dy2CoMnO6,90.0,True
Dy2CoSi2,132.5,True
Dy2CrSbO7,16.0,True
Dy2Cu2Cd,48.3,True
Dy2Cu2In,49.5,True
Dy2CuSi3,9.6,True
Dy2Fe10Al7,235.0,True
Dy2Fe10Co4B,820.0,True
Dy2Fe12Co2B,725.0,True
Dy2Fe14B,592.0,True
Dy2Fe14BH4.6,638.0,True
Dy2Fe14C,555.0,True
Dy2Fe14Si3,500.0,True
Dy2Fe17,370.0,True
Dy2Fe17C,515.0,True
Dy2Fe17C1.0,515.0,True
Dy2Fe17C2,683.0,True
Dy2Fe17C2.5,681.0,True
Dy2Fe17C2.7,733.0,True
Dy2Fe17CNy,758.0,True
Dy2Fe17CxNy,724.0,True
Dy2Fe17Cy,674.0,True
Dy2Fe17H1.0,429.0,True
Dy2Fe17H2.0,477.0,True
Dy2Fe17H3,518.0,True
Dy2Fe17H3.0,514.0,True
Dy2Fe17H3.0 (sx),518.0,True
Dy2Fe17H3.8,518.0,True
Dy2Fe17N2.5,720.0,True
Dy2Fe17N2.7,720.0,True
Dy2Fe17N2.8,725.0,True
Dy2Fe17N3,723.0,True
Dy2Fe20Mo3,415.0,True
Dy2Fe4H7,300.0,True
Dy2Fe6Co8B,976.0,True
Dy2Fe8Co6B,916.0,True
Dy2In,134.0,True
Dy2Mn2O7,39.0,True
Dy2Mn3Si5,76.0,True
Dy2Ni1.5Ga2.5,16.1,True
Dy2Ni17,168.0,True
Dy2Ni2.5Si0.5,42.0,True
Dy2Ni2.6Si0.4,46.0,True
Dy2Ni2Pb,15.0,True
Dy2Ni7,80.5,True
Dy2NiMnO6,101.0,True
Dy2Pt,66.0,True
Dy2RuGe2,61.8,True
Dy33.3Ho33.3Co33.4,35.0,True
Dy36Ho20Al24Co20,23.0,True
Dy3Al2,94.0,True
Dy3Co2.2Si1.8,73.5,True
Dy3Co29Si4B10,195.0,True
Dy3Co7.68Si1.32,226.0,True
Dy3Co7Al2,166.0,True
Dy3Co8Sn4,80.0,True
Dy3CoNi,52.0,True
Dy3Fe22.3Co6Mo0.7,735.0,True
Dy3Fe27.4Cr1.6N4,646.0,True
Dy3Fe27.7V1.3,449.0,True
Dy3Fe27.9V1.1,437.0,True
Dy3Fe5O12,558.75,True
Dy3Gd2Ni10,52.5,True
Dy3Gd2Ni25,31.5,True
Dy3In,138.0,True
Dy3Ni6Al2,28.0,True
Dy3Ni8Si,21.0,True
Dy3Pd2,27.0,True
Dy3Pt23Si11,15.99,True
Dy3Rh2,18.0,True
Dy4CrGa12,15.0,True
Dy4Er1,40.0,True
Dy4Fe10Y1,618.0,True
Dy4Gd1Ni10,42.0,True
Dy4Gd1Ni25,26.0,True
Dy4Ni10Pr1,26.4,True
Dy507Pd193,25.0,True
Dy50Co50,106.0,True
Dy50Gd7Al23Co20,26.0,True
Dy5CuPb3,45.0,True
Dy5In3,119.0,True
Dy5Pd2In4,88.0,True
Dy5Si3,120.0,True
Dy5Si3B1,120.0,True
Dy5Si4,140.0,True
Dy6CoTe2,125.0,True
Dy6Fe23,534.0,True
Dy6FeTe2,135.0,True
Dy6H23Mn23,4.2,True
Dy6Mn23,443.0,True
Dy6RuTe2,64.0,True
Dy7Co6Sn23,7.0,True
Dy7Fe3,108.0,True
Dy7Ni3,35.0,True
Dy7Rh3,34.0,True
Dy9Gd1Ni20,28.0,True
DyAl2,63.55,True
DyAl3C3,22.0,True
DyAl₂,61.4,True
DyAuNi4,23.0,True
DyB1.85Si0.15,49.0,True
DyB1.91Si0.09,52.0,True
DyB2,55.0,True
DyBaCo2O5.51,300.0,True
DyCo0.67Ni0.33C2,7.3,True
DyCo0.6Ni0.4,49.0,True
DyCo12B6,165.0,True
DyCo2,140.0,True
DyCo2H3.3,40.0,True
DyCo3,440.0,True
DyCo3.55Ga1.45,367.0,True
DyCo3Cu2,650.0,True
DyCo3H4.3,18.0,True
DyCo3Sn,69.5,True
DyCo4.15Ga0.85,595.0,True
DyCo4.6Si0.4,376.0,True
DyCo4Al,479.0,True
DyCo4Cu,800.0,True
DyCo5,973.0,True
DyCo5.2,970.0,True
DyCo9Si4,40.0,True
DyCoAl,47.0,True
DyCoC2,10.0,True
DyCo₄B,427.0,True
DyCo₅.₂,970.0,True
DyCr2Si2C,10.7,True
DyCr4Al8,16.0,True
DyCr6Al6,20.0,True
DyCrO4,22.35,True
DyCu4Ag,22.0,True
DyCu4Al8,17.0,True
DyCu6Al6,3.9,True
DyCuAl,35.0,True
DyFe1.9,636.15,True
DyFe10.25Mo1.75,423.0,True
DyFe10.5Mo1.5,449.0,True
DyFe10.75Mo1.25,474.0,True
DyFe10Cr2,497.0,True
DyFe10Mo2,373.0,True
DyFe10Re2,415.0,True
DyFe10Si2,566.0,True
DyFe10V2,540.0,True
DyFe11.35Ta0.65,538.8,True
DyFe11.3Ta0.7,540.3,True
DyFe11.3W0.7,533.0,True
DyFe11.4Ta0.6,539.5,True
DyFe11.5Ta0.5,543.5,True
DyFe11.5Ta0.5Hx,597.0,True
DyFe11Mo,475.0,True
DyFe11Mo1,490.0,True
DyFe11NTi,746.0,True
DyFe11Ti,543.0,True
DyFe11Ti (sx),546.0,True
DyFe11TiH,600.0,True
DyFe11TiH (sx),573.0,True
DyFe1Ni9Si2,30.0,True
DyFe2,635.0,True
DyFe2H3.5,300.0,True
DyFe2Hx,385.0,True
DyFe2Zn20,50.0,True
DyFe3,605.0,True
DyFe4Al8,122.0,True
DyFe4Ni6Si2,218.0,True
DyFe4P12,7.0,True
DyFe5.9Ga6.1,485.0,True
DyFe5Al7,229.0,True
DyFe6Al6,340.0,True
DyFe6Ga6,500.0,True
DyFe6Ge6,7.5,True
DyFe6Ni4Si2,541.0,True
DyFe6Sn6,14.0,True
DyFe7Ni3Si2,578.0,True
DyFe8.5Ge3.5,870.0,True
DyFe8Ni2Si2,590.0,True
DyFe9.25Mo2.75,236.0,True
DyFe9.5Mo2.5,311.0,True
DyFe9.75Mo2.25,350.0,True
DyFe9Mo3,156.0,True
DyFe9Ni1Si2,584.0,True
DyFeAl,129.0,True
DyFeMnO5,178.0,True
DyFeSi,79.5,True
DyFe₂Co₂B,650.0,True
DyGa,115.0,True
DyGd4Si2Ge2,65.0,True
DyMg,46.0,True
DyMn1.5Cu0.5Ge2,79.0,True
DyMn1.7Cr0.3Si2C,350.0,True
DyMn2,38.0,True
DyMn2D4.4,265.0,True
DyMn2Si2,41.45,True
DyMn4Al8,19.0,True
DyMn4Cr2Sn6,245.0,True
DyMn5,430.0,True
DyMn5CrSn6,355.0,True
DyMn6Al6,6.0,True
DyMn6Ge5.2Ga0.8,411.0,True
DyMn6Ge5.4Ga0.6,418.0,True
DyMn6Ge5.6Ga0.4,417.0,True
DyMn6Sn4Ge2,411.0,True
DyMn6Sn6,403.5,True
DyMnGa,40.0,True
DyMnGeFe5Al5,265.0,True
DyMn₂Ge₂,43.5,True
DyMn₂Si₂,55.0,True
DyN,23.5,True
DyNi,59.0,True
DyNi2,21.8,True
DyNi2Mn,94.0,True
DyNi2Si,17.0,True
DyNi3,69.0,True
DyNi3.5Al1.5,12.5,True
DyNi4.5Cu0.5,11.6,True
DyNi4Cu,17.6,True
DyNi4Si,19.0,True
DyNi5,12.95,True
DyNiAl,30.5,True
DyNiAl₂,25.0,True
DyNiGa₂,31.2,True
DyO3V,112.0,True
DyOs2,16.0,True
DyOs4P12,2.0,True
DyPd3S4,0.8,True
DyPdGa,20.0,True
DyPdIn,36.0,True
DyPt,23.0,True
DyPtIn,37.1,True
DyPt₂Si₂,3.0,True
DyRh,3.8,True
DyRh4B4,12.0,True
DyRhSi,25.0,True
DyRh₄B₄,7.4,True
DyRu2,30.0,True
DyRu2Si2,29.0,True
DyRuGe,26.0,True
DyTiGe,165.0,True
DyTiO3,64.0,True
DyZn,139.0,True
DyZrSb,45.0,True
Dy₂Fe₁₄C,555.0,True
Dy₃Fe₅O₁₂,557.5,True
Dy₅Pt₃,9.5,True
Dy₅Sb₃,97.0,True
Er,19.35,True
Er(Co0.667Ga0.333)2,18.5,True
Er(Co0.84Fe0.16)2,290.0,True
Er(Co0.875Fe0.125)2,245.0,True
Er(Co0.88Fe0.12)2,195.0,True
Er(Co0.93Fe0.07)2,85.0,True
Er(Co0.95Si0.05)2,54.0,True
Er(Co0.97Ge0.03)2,47.0,True
Er(Co0.97In0.03)2,52.0,True
Er(Co1-xAlx)2,32.6,True
Er(Co_{1-x}Si_x)_2,32.6,True
Er(Fe0.6Co0.4)11.35Nb0.65,904.0,True
Er(Fe0.7Co0.3)11.35Nb0.65,827.0,True
Er(Fe0.8Co0.2)11.35Nb0.65,741.0,True
Er(Fe0.9Co0.1)11.35Nb0.65,628.0,True
Er(Fe1.0)11.35Nb0.65,507.0,True
Er0.00Zn0.2Co0.8Fe2.0O4,723.0,True
Er0.07Zn0.2Co0.8Fe1.93O4,703.0,True
Er0.14Zn0.2Co0.8Fe1.86O4,698.0,True
Er0.21Zn0.2Co0.8Fe1.79O4,695.0,True
Er0.25Co0.75,375.0,True
Er0.25Ho0.75Ni2,12.3,True
Er0.2Sr0.8CoO2.74,348.0,True
Er0.4Gd0.6Co2,296.0,True
Er0.4Gd0.6Mn6Sn6,412.0,True
Er0.58Au0.42,9.5,True
Er0.5Gd0.5,193.0,True
Er0.5Gd0.5Al2,89.0,True
Er0.5Gd1.5Fe14B,634.0,True
Er0.5Ho0.5,35.0,True
Er0.5Ho0.5Ni2,10.3,True
Er0.5Nd0.5Fe11.35Nb0.65,526.0,True
Er0.5Y1.5Fe14B,563.0,True
Er0.75Gd0.25Al2,57.0,True
Er0.75Ho0.25Ni2,8.0,True
Er0.7Gd0.3Co2,167.0,True
Er0.7Nd0.3Fe11.35Nb0.65,521.0,True
Er0.8Gd0.2Mn6Sn6,381.0,True
Er0.97Co2,46.0,True
Er0.9Gd0.1Al2,21.0,True
Er0.9Gd0.1Co2,62.0,True
Er0.9Nd0.1Fe11.35Nb0.65,511.0,True
Er1.0Gd1.0Fe14B,603.0,True
Er1.5Gd0.5Fe14B,582.0,True
Er1.5Y0.5Fe14B,557.0,True
Er1000Mn667O150Pr183,422.0,True
Er10Fe20H37,300.0,True
Er11Ge8In2,24.0,True
Er12Co7,13.5,True
Er15B4C14,50.0,True
Er19Ho10,21.0,True
Er19Th1,80.0,True
Er1Fe22Sm1Ti2,533.0,True
Er1Fe2H4,4.0,True
Er1Ge1Pd2,3.0,True
Er1Ge2Mn2,4.65,True
Er1H4Mn2,4.2,True
Er1Ir2,3.0,True
Er1La1O3,7.0,True
Er1Mn2Si2,5.0,True
Er1Pd2Si1,2.8,True
Er1Pt2,3.6,True
Er1Pt2Si2,3.0,True
Er1Rh2,6.0,True
Er1Rh3Si2,24.0,True
Er1Tb4,150.0,True
Er25Fe50H103,4.2,True
Er26Co9Ga8,12.0,True
Er2Ba2CuPtO8,25.0,True
Er2Co12P7,146.0,True
Er2Co15.5V1.5,833.0,True
Er2Co3Al9,5.0,True
Er2CoSi2,50.0,True
Er2Cu2Cd,36.0,True
Er2Fe11Co3B,735.0,True
Er2Fe13CoB,623.0,True
Er2Fe14B,551.0,True
Er2Fe14BH3.7,588.0,True
Er2Fe14C,505.0,True
Er2Fe17,310.0,True
Er2Fe17C,488.0,True
Er2Fe17C0.4Ny,712.0,True
Er2Fe17C0.6Ny,706.0,True
Er2Fe17C0.8Ny,709.0,True
Er2Fe17C1.0,488.0,True
Er2Fe17C1.0Ny,701.0,True
Er2Fe17C1.5Ny,698.0,True
Er2Fe17C2,675.0,True
Er2Fe17C2.4,708.0,True
Er2Fe17C2.5,671.0,True
Er2Fe17CNy,723.0,True
Er2Fe17CxNy,700.0,True
Er2Fe17Cy,669.0,True
Er2Fe17H1.0,378.0,True
Er2Fe17H2.0,428.0,True
Er2Fe17H3,440.0,True
Er2Fe17H3.0,479.0,True
Er2Fe17H3.8,498.0,True
Er2Fe17N2.5,693.5,True
Er2Fe17N2.7,695.25,True
Er2Fe17N3,697.0,True
Er2Fe17Ny,683.0,True
Er2Fe20Mo3,381.0,True
Er2Fe4H7,357.5,True
Er2Fe9Co5B,838.0,True
Er2Ho10Co7,26.3,True
Er2In,46.0,True
Er2Mn2O7,35.0,True
Er2Mn3Si5,55.0,True
Er2MnTiO7,25.5,True
Er2Ni1.5Ga2.5,4.1,True
Er2Ni17,166.0,True
Er2Ni2.6Si0.4,7.0,True
Er2Ni2Pb,6.0,True
Er2Ni7,74.0,True
Er2NiMnO6,84.0,True
Er2Rh3Ge,20.0,True
Er2RuGe2,18.8,True
Er3AlC,4.1,True
Er3Co,13.8,True
Er3Co2.2Si1.8,28.0,True
Er3Co29Si4B10,188.0,True
Er3Co7Al2,84.0,True
Er3Co8Sn4,50.0,True
Er3CoNi,15.0,True
Er3Fe25Cr4,356.0,True
Er3Fe26Cr3,390.0,True
Er3Fe27Cr2,401.0,True
Er3Fe28Cr,393.0,True
Er3Fe28V1,408.0,True
Er3Fe29,316.0,True
Er3Fe5O12,548.85,True
Er3In,51.0,True
Er3Ni6Al2,7.8,True
Er3Pd2,18.0,True
Er3Pt23Si11,3.39,True
Er3Pt4Ge13,2.2,True
Er3Rh2,8.0,True
Er40Zn60,20.0,True
Er4CoCd,12.5,True
Er4CrGa12,2.8,True
Er4Ho8Co7,22.0,True
Er4Th1,48.0,True
Er50Al24Co20Y6,8.0,True
Er55Ni18Al27,11.3,True
Er5Fe54Ti6,500.0,True
Er5H23Mn10,1.5,True
Er5Ni3,35.0,True
Er5Pd2In4,16.5,True
Er5PtBi2,20.0,True
Er5PtSb2,19.0,True
Er5Si3B1,14.0,True
Er5Si4,27.5,True
Er60Co20Al20,10.3,True
Er60Ni30Co10,11.5,True
Er6CoBi2,16.0,True
Er6CoTe2,30.5,True
Er6Fe23,493.0,True
Er6FeBi2,9.5,True
Er6FeSb2,13.0,True
Er6H23Mn23,44.6,True
Er6Ho6Co7,18.0,True
Er6Mn23,415.0,True
Er6MnBi2,52.5,True
Er6MnSb2,57.5,True
Er7Fe3,35.0,True
Er8Ho4Co7,15.0,True
Er9Tb1,25.0,True
Er9Th1,74.0,True
ErAgAl,14.0,True
ErAl2,14.0,True
ErAl2@Al2O3,20.0,True
ErAl3C3,14.0,True
ErAl₂,14.0,True
ErAu2Si2,40.0,True
ErAuNi4,24.0,True
ErCo0.20Mn0.80O3,50.0,True
ErCo0.2Mn0.8O3,50.0,True
ErCo0.30Mn0.70O3,55.0,True
ErCo0.33Mn0.67O3,55.0,True
ErCo0.40Mn0.60O3,62.0,True
ErCo0.50Mn0.50O3,69.0,True
ErCo0.60Mn0.40O3,68.0,True
ErCo0.70Mn0.30O3,67.0,True
ErCo11Ti,1008.0,True
ErCo2,33.3,True
ErCo2H3.5,25.0,True
ErCo2Mn,222.0,True
ErCo2Mn0.2,168.0,True
ErCo2Mn0.4,190.0,True
ErCo2Mn0.6,212.0,True
ErCo3,430.0,True
ErCo3Sn,35.5,True
ErCo4.5Ge0.5,785.0,True
ErCoAl,25.0,True
ErCo₄B,386.0,True
ErCr2Si2,1.6,True
ErCr4Al8,14.0,True
ErCr6Al6,15.0,True
ErCrO4,15.0,True
ErCu4Ag,8.0,True
ErCu4Al8,6.0,True
ErCu6Al6,2.6,True
ErCuAl,12.0,True
ErFe10Cr2,476.5,True
ErFe10Mo2,315.0,True
ErFe10Re2,375.0,True
ErFe10Si2,549.0,True
ErFe10Si2Hx,540.0,True
ErFe10Si2Nx,623.0,True
ErFe10V2,505.0,True
ErFe11.35Nb0.65,507.0,True
ErFe11.3W0.7,506.0,True
ErFe11.4Nb0.6,520.0,True
ErFe11.5Ta0.5,520.0,True
ErFe11.5Ta0.5Hx,560.0,True
ErFe11NTi,723.0,True
ErFe11Ti,515.0,True
ErFe11TiH,574.0,True
ErFe2,587.0,True
ErFe2D3.1,380.0,True
ErFe2D3.5,440.0,True
ErFe2H3.1,380.0,True
ErFe2H3.5,357.5,True
ErFe2H3.7,300.0,True
ErFe2Hx,265.0,True
ErFe2Mn10,4.0,True
ErFe3,551.5,True
ErFe4Al8,183.0,True
ErFe4B,620.0,True
ErFe4Ge2,350.0,True
ErFe4P12,1.8,True
ErFe5.8Ga6.2,450.0,True
ErFe5Al7,209.5,True
ErFe5Mn7,8.0,True
ErFe6Al6,320.0,True
ErFe6Ga6,500.0,True
ErFe6Ge6,3.1,True
ErFe6Mn6,14.0,True
ErFe6Sn6,4.0,True
ErFe7Mn5,100.0,True
ErFe8.5Ge3.5,870.0,True
ErFe8Mn4,203.0,True
ErFe9Mn3,320.0,True
ErFeAl,56.0,True
ErFeGa,77.0,True
ErFeSi,22.0,True
ErFe₄B,620.0,True
ErGa,32.0,True
ErMg,16.0,True
ErMn1.8Fe0.2,34.4,True
ErMn12,4.0,True
ErMn2,20.0,True
ErMn2 H4,4.2,True
ErMn2Ge2,5.5,True
ErMn2H4,4.2,True
ErMn2H6,18.0,True
ErMn3Fe9,320.0,True
ErMn4Al8,15.0,True
ErMn5,415.0,True
ErMn5Fe7,97.5,True
ErMn6Al6,2.6,True
ErMn6Ge5.0Ga1.0,377.0,True
ErMn6Ge5.2Ga0.8,381.0,True
ErMn6Ge5.4Ga0.6,280.0,True
ErMn6Ge5.6Ga0.4,108.0,True
ErMn6Ge5.8Ga0.2,52.0,True
ErMn6Sn4Ge2,140.0,True
ErMn6Sn5.0In1.0,307.0,True
ErMn6Sn5.2In0.8,328.0,True
ErMn6Sn5.4In0.6,334.0,True
ErMn6Sn5.6In0.4,337.0,True
ErMn6Sn5.8In0.2,336.0,True
ErMn6Sn5.9In0.1,342.0,True
ErMn6Sn6,207.5,True
ErMn₂Ge₂,4.65,True
ErMn₂Si₂,5.0,True
ErN,6.25,True
ErNi,11.35,True
ErNi0.9In1.1,8.0,True
ErNi2,8.2,True
ErNi2H1.05,5.5,True
ErNi2Si,7.0,True
ErNi3,64.0,True
ErNi4B,10.0,True
ErNi4Si,7.4,True
ErNi5,9.2,True
ErNiAl2,5.0,True
ErNiAl₂,4.0,True
ErNiBC,5.0,True
ErNiGa₂,16.2,True
ErNiH3.19,12.0,True
ErNiIn,9.0,True
ErO3V,108.0,True
ErOs2,3.4,True
ErPd2Si,2.8,True
ErPd3S4,0.65,True
ErPdIn,11.65,True
ErPdInD1.2,6.9,True
ErPrFe15Ga3.5,528.0,True
ErPrFe15Si3.5,537.0,True
ErPt,16.0,True
ErPtIn,15.0,True
ErPt₂Si₂,3.0,True
ErRu2,13.0,True
ErRu2Si2,5.7,True
ErRuGe,8.0,True
ErSi2,4.25,True
ErTiFe11,495.0,True
ErYFe14B,560.0,True
ErZn,20.0,True
ErZrSb,11.0,True
Er₂Fe₁₄C,510.0,True
Er₃Fe₅O₁₂,556.0,True
Er₅Sb₃,15.0,True
Eu-Sr,84.0,True
Eu0.40Nd0.15Sr0.45MnO3,112.0,True
Eu0.54Sr0.46S,5.0,True
Eu0.55Sr0.45MnO3,50.0,True
Eu0.58Sr0.42MnO3,57.5,True
Eu0.5Sr0.5CoO3,155.0,True
Eu0.5Sr0.5MnO3,43.0,True
Eu0.5Yb0.5,26.0,True
Eu0.65Sr0.35Fe0.1Mn0.9O3,150.0,True
Eu0.65Sr0.35Fe0.5Mn0.5O3,200.0,True
Eu0.6Sr0.4Mg2H6,15.0,True
Eu0.6Sr0.4MnO3,44.0,True
Eu0.7Ca0.3B6,15.5,True
Eu0.7Pb0.3MnO3,235.0,True
Eu0.7Sr0.3MnO3,66.0,True
Eu0.8Na0.2MnO3,42.9,True
Eu0.8Sr0.2CoO3,270.0,True
Eu0.8Sr0.2Mg2H6,20.9,True
Eu0.8Sr0.2MnO3,63.0,True
Eu0.9Ba0.1TiO3,5.6,True
Eu0.9Na0.1MnO3,42.5,True
Eu1,0.0,True
Eu1+xO,69.0,True
Eu1.7Bi1.3Fe5O12,480.0,True
Eu10F1O9,66.0,True
Eu14CdAs11,30.0,True
Eu14MnAs11,74.0,True
Eu14MnP11,52.0,True
Eu14MnSb11,100.0,True
Eu1Fe5O12Y2,556.0,True
Eu1Gd2S4,6.0,True
Eu1Ge2Mn2,9.0,True
Eu1Ge2Ru2,62.0,True
Eu1H2,18.3,True
Eu1H4N2,5.4,True
Eu1I2,5.0,True
Eu1Lu2O4,8.5,True
Eu1Nb2S4,15.0,True
Eu1Ni2,139.0,True
Eu1Pd1,48.0,True
Eu1Se1,4.58,True
Eu2.4Ca18.6Ni2Zn36,25.0,True
Eu2.73Bi0.27Fe5O12,480.0,True
Eu20Ni42As31,23.0,True
Eu24Gd1O25,132.5,True
Eu2Bi1Fe5O12,480.0,True
Eu2Co12P7,151.0,True
Eu2CoMnO6,126.65,True
Eu2Cu5Ni5,59.6,True
Eu2Cu6P5,36.0,True
Eu2CuSi3,34.0,True
Eu2H5Ir1,20.0,True
Eu2In,55.0,True
Eu2IrH5,20.0,True
Eu2Mg17,16.0,True
Eu2MgH6,31.6,True
Eu2NiMnO6,145.0,True
Eu2O3(1−x)Na2B4O7,20.0,True
Eu2O4Si1,7.0,True
Eu2PdSi3,40.0,True
Eu2Pt3Si5,5.5,True
Eu2Zn2P3,25.0,True
Eu3B2O6,8.0,True
Eu3Fe5O12,522.25,True
Eu3O4,42.4,True
Eu3O5Si1,19.0,True
Eu3O8P2,5.0,True
Eu3OIn,185.0,True
Eu3Pt23Ge11,3.6,True
Eu3Pt23Si11,5.54,True
Eu3S4,3.8,True
Eu3Si4,120.0,True
Eu4.0Ca17.0Ni2Zn36,40.0,True
Eu4P2.67,25.0,True
Eu5.8Ca15.2Ni2Zn36,60.0,True
Eu5In2Sb6,15.0,True
Eu7Cu44As23,17.3,True
Eu8Ga14.6Ge23.2Si6.4,32.8,True
Eu8Ga14.7Ge26.1Si3.7,34.5,True
Eu8Ga14Mn2Ge30,29.9,True
Eu8Ga15.1Ge22.7Si7.3,32.6,True
Eu8Ga15.2Ge29.8,36.2,True
Eu8Ga15Co1Ge30,31.1,True
Eu8Ga16Ge30,34.7,True
EuAg0.67Si1.33,34.0,True
EuAg5,19.0,True
EuAgZn,29.0,True
EuAl2.96Si1.04,17.0,True
EuAu2Si2,15.5,True
EuAu5,6.6,True
EuAuZn,51.1,True
EuB6,15.5,True
EuBaCo2O5.41,264.0,True
EuBaCo2O5.47,267.0,True
EuBaCo2O5.49,260.0,True
EuBaCo2O5.58,267.0,True
EuBaCo2O5.67,256.0,True
EuCo2Si2,37.0,True
EuCu1.8P2,44.0,True
EuCu3Pd2,14.5,True
EuCu4As2,35.0,True
EuCu4Pd,24.5,True
EuCu9Mg2,25.0,True
EuCuP,32.0,True
EuDy2O4,4.175,True
EuFe2P2,27.75,True
EuFe4Al8,137.0,True
EuFe4P12,99.0,True
EuFe4Sb12,88.0,True
EuFe6Al6,135.0,True
EuH2,21.65,True
EuH3Li,37.8,True
EuIn2Ni9,40.0,True
EuIn2P2,24.0,True
EuMg2H6,27.2,True
EuMn0.5Co0.5O3,123.0,True
EuMn4Al8,20.0,True
EuMnMnTaO6,19.5,True
EuMnO3,35.0,True
EuMn₂Ge₂,9.0,True
EuNi7In6,36.0,True
EuNi8In5,2.7,True
EuO,69.15,True
EuO (Europium Oxide),69.0,True
EuO1−x,127.5,True
EuO3V,120.0,True
EuOs4P12,15.0,True
EuOs4Sb12,9.0,True
EuPd,48.0,True
EuPd2,82.25,True
EuPt2,80.0,True
EuPtZn,21.2,True
EuRh2Hx,15.5,True
EuRu2Ge2,62.0,True
EuRu2P2,29.0,True
EuRu4P12,17.8,True
EuRu4Sb12,3.3,True
EuS,16.535,True
EuS/PbS,18.5,True
EuS30Co70,16.0,True
EuScCuS3,6.4,True
EuSr2RuCu2O8,130.2,True
EuTbCoMnO6,113.0,True
EuTi0.85Al0.15O3,4.0,True
EuTi0.8Sc0.2O3,3.4,True
EuTi0.95Al0.05O3,4.5,True
EuTi0.95Ni0.05O3,5.5,True
EuTi0.96Cr0.04O3,6.2,True
EuTi0.98Cr0.02O3,5.2,True
EuTi0.9Al0.1O3,4.0,True
EuTi0.9Cr0.1O3,9.7,True
EuTi0.9Ni0.1O3,5.5,True
EuTiO3,4.25,True
EuTiO3-δ,5.0,True
EuWO1.58N1.42,20.0,True
EuZn1.25Al2.75,25.0,True
EuZnGa3,14.0,True
Eu₀.₇₀Mg₀.₃₀,131.0,True
Eu₀.₇₀Zn₀.₃₀,133.0,True
Eu₀.₇₅Ag₀.₂₅,37.0,True
Eu₀.₇₅Cd₀.₂₅,134.0,True
Eu₀.₇₅Zn₀.₂₅,134.0,True
Eu₀.₈₁Ag₀.₁₉,70.0,True
Eu₃Fe₅O₁₂,565.5,True
F0.5Fe2Li0.5Mn0.5O3.5,703.0,False
F1,0.0,False
F14Fe3Na5,90.0,False
F14Fe5.4Na0.8O4,663.0,False
F15Fe5K3,123.0,False
F1Fe2Li1O3,903.0,False
F2Fe1,363.0,False
F2Fe25Gd15O58,549.0,True
F300Mg33Ni67Rb100,58.0,False
F300Mn33Ni67Rb100,103.0,False
F3Fe1,362.0,False
F3Fe1Rb1,87.0,False
F3Fe1Tl1,77.0,False
F3Fe25Gd15O57,528.0,True
F3FeK,36.6,False
F3Ho,0.53,True
F3K1Mn1,81.5,False
F3MnNa,66.7,False
F3Ni1Rb1,142.0,False
F3NiTl,129.0,False
F3Tb,3.95,True
F6RbV2,13.0,False
F7Fe20Mg8O33,693.0,False
Fe,1043.0,False
Fe (bcc),1043.0,False
Fe (with 8-10% Si),300.0,False
Fe(In1.4Cr0.6)S4,12.8,False
Fe(In1.8Cr0.2)S4,12.8,False
Fe(cryst.),1040.0,False
Fe-0.1%C,1043.15,False
Fe-0.29N,501.0,False
Fe-0.38N,520.0,False
Fe-0.55N,80.0,False
Fe-1.37%C,478.0,False
Fe-1.89at% Mn,1020.4,False
Fe-10wt%Si,918.15,False
Fe-12Al-12Si,780.0,False
