#mammos csv v1
#SpontaneousMagnetization,ExchangeStiffnessConstant,UniaxialAnisotropyConstant,CoercivityHcExternal,Remanence,MaximumEnergyProduct,,,
#https://w3id.org/emmo/domain/magnetic_material#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic_material#EMMO_526ed2a5-a017-590e-8eb8-8a900f2b3b78,https://w3id.org/emmo/domain/magnetic_material#EMMO_49a882d1-9ce7-522b-91e7-3a460f25f5ac,https://w3id.org/emmo/domain/magnetic_material#EMMO_fe101d1d-f1f7-54f8-886b-fa6d6052ce98,https://w3id.org/emmo/domain/magnetic_material#EMMO_8fc78216-4859-53c2-b41e-e38062b04054,https://w3id.org/emmo/domain/magnetic_material#EMMO_e1028129-c23e-57ac-9174-2f34ddbf3926,,,
#A / m,J / m,J / m3,A / m,A / m,J / m3,rad,,
Ms (A/m),A (J/m),K (J/m^3),Hc (A/m),Mr (A/m),BHmax (J/m^3),relative_angle,calculator,file_path
3958474.0667554457,2.5628185486889173e-10,4453449.220858438,255218.1876789194,572646.9780785872,18589.311173159545,1.4210419055880594,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_411
7597722.48291656,1.1678295658480215e-10,4471696.654849608,114251.26155123452,435958.5354797188,7517.912863770008,0.9017910322653158,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1705
3236543.9833378047,4.86675366026395e-10,7503494.283921139,857632.048635728,778696.6347366091,54202.843163361365,1.3280874156836229,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_812
4174753.904497205,6.192094442385213e-10,878884.1443238249,175394.2527844867,2282041.5011157207,103409.95781494274,0.9301406447302754,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1821
3865886.4318716666,4.611997621303101e-10,520438.1019549742,51619.843644757,1273720.1819282267,19322.78742834285,1.3529965654008493,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1537
4111694.673580111,5.422464744944763e-10,1360417.5881037496,203212.32649893785,2201468.247878386,100133.75528303544,1.0278042632103017,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_810
3439752.1424151706,1.1059262032035568e-10,1615572.4126529414,159195.42922007872,3011456.213205439,332972.33051523915,0.4486865363052551,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_646
4497557.882601796,8.058664320315475e-10,8904305.467415327,1473291.6871372634,2672968.314907897,580525.4523441275,0.9350224795171892,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1859
1959211.8160037927,8.008192280759324e-10,7744683.194982627,941015.6907810796,296621.7452661731,10207.157588224843,1.4187730833177776,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_131
6083676.42765517,2.5928456307904645e-10,4321017.5241711,98088.81792939668,368987.7323918037,5257.559553370204,1.4089651421275333,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1682
4488406.14474119,6.801465359049035e-10,2922939.1545525407,516378.9463148397,3486468.341614685,584199.8289655118,0.6564169633882899,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1921
461522.3130074093,2.245030503668172e-10,2575000.5257238005,4497325.429953231,369917.6776543316,18858.925314441523,0.6410145275443244,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_868
7429724.140138003,4.403352926932399e-10,8906203.367227094,607535.3263253323,2749773.211888885,303309.6273584502,1.1717990188359138,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1782
5978380.366379306,4.979112277472505e-10,6305862.669649382,558760.3630830053,4510857.166991278,1051724.516497008,0.689065864258817,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1916
7187766.75358799,6.835942838824391e-10,2556237.1026129373,255281.13332067657,1320296.4180264245,50689.30362816256,1.121779288617209,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_905
7784356.371878142,8.276365556245738e-10,6765545.636339132,192253.0109886869,6004734.210971708,809177.438978582,0.611876832549899,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1734
4011030.065849104,3.57261175999219e-11,6603354.032509589,650769.5555574853,1087055.40566114,82677.57733243224,1.2893678643068573,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1974
3938824.487726724,6.051069867105842e-10,8368288.796604318,1592461.0777968075,2375389.640682546,500700.1110252854,0.92219492021707,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1699
2399988.5019384813,5.871115438566834e-10,4881279.11037021,1451856.1346293655,1269800.2382705146,162599.07639429762,1.0126530940250396,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_828
1138394.301308815,8.905752518576158e-10,3654949.938544604,2550166.9424237134,785183.1543063768,79559.15219674453,0.8098180541053469,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_490
4824598.445150435,6.429992744119197e-10,1668387.038873982,215995.672833743,3082334.0616637603,220092.35843466152,0.8900533920769548,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_567
671253.3225532385,4.3814064166382785e-10,1147542.4993134087,517717.3228532951,130111.41854897914,2040.4108991535047,1.3760994210991355,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_910
3234783.1275483286,8.545960997841543e-10,8184860.807577024,930839.36021676,770616.3063172372,54773.0214920863,1.330886707815066,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_703
1871301.7523904697,9.851532428370676e-10,9657437.613071566,4621605.465336202,1739194.285566809,412894.625186557,0.37780756230281637,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1213
5151606.951783612,2.6454274373373276e-10,9251188.67528078,1180931.0988836288,2566061.5110400207,453999.039878574,1.0385812817700029,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1010
7012713.964002196,2.9626677014720965e-10,8884737.747683242,521792.0294450663,5881944.407243044,1849737.725506319,0.5139543827722106,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_685
4387891.736038141,4.553482891444864e-10,8328956.926210128,1638174.3751774454,4141205.072633552,1993086.4597921371,0.32253984558574794,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1930
5614311.480975845,9.766864686560743e-10,9177255.02306852,1276239.3222737955,3600235.2699398906,878806.1987389998,0.8633814445638163,mumax3_MinDriver,mumax_mindrive_data/data/output_164794_301
265674.09823666496,9.818583574647602e-10,344441.2546259401,404639.0216708636,52812.95222810944,356.4782524916288,1.374204281012947,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1012
3685233.155238637,4.5691610525731927e-10,7835683.349547252,925146.9043080504,1061814.5370629109,93178.3574304099,1.278765263863588,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_643
4229313.057522016,6.338234951904798e-10,8446569.23578835,1122320.6266842857,1620837.484350587,203907.01637673032,1.1762186641002002,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_199
7296273.414028077,7.600657258573347e-10,6187834.635254983,325347.3038251857,1235378.4442626445,59530.090935677625,1.4282874013715956,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1059
4809284.048011532,3.115407444147246e-10,1164548.450870534,58808.04952308061,377925.2156599244,3635.989195312095,0.37705836596607684,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_866
6975412.251429511,6.54156157740786e-10,4533604.541915594,236595.59617482827,1100214.7722627271,40719.18690550593,1.0333667365365922,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_329
1985224.1362088264,9.06682704774669e-10,458658.0214916458,156839.40837011382,978235.359199514,31901.380616745995,1.0635029266693974,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1922
5713538.937742063,8.589261734256701e-10,9505754.81620846,1297362.7825303476,4972109.28201915,2119065.6108260253,0.5065642975675065,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1168
7797347.924896149,1.7542871266767963e-10,9749215.27960124,100094.33282228847,356305.0243821515,5191.223242926304,0.9152825882099763,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1569
1534734.6338919664,4.915630957255506e-10,8983846.885898031,5016882.473250246,1378395.1723263203,259392.16322499735,0.455225818194154,mumax3_MinDriver,mumax_mindrive_data/data/output_164794_310
2732438.773420774,2.0841144450526147e-11,5137903.171503072,1059683.707366929,2438418.058904415,704332.6209484834,0.4568342530207087,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_278
4982045.62191792,6.380758291260749e-10,6590411.953271869,1039769.76852031,3812514.736069538,1023087.1194420964,0.6866001375132899,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_334
4766437.186257122,8.513104902308625e-10,2835948.2480585454,53231.71251170299,275073.4050137391,2333.0015843844776,1.5269406375081647,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1740
4225474.644733253,9.349150902588107e-10,3651500.6418015584,276372.5096652604,869592.8111512427,34988.61760092196,1.3614592118383273,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_581
5133977.781012865,2.585345623810262e-10,4101014.284264202,284229.4449631409,1269413.738986099,57829.10166442079,1.2865082638447098,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1761
3707422.427524607,2.55068890218802e-10,9844404.30343537,1867881.7943972475,1979524.3346118857,374716.8437521517,1.006576808607946,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_677
1828096.1884914332,9.59249071239578e-10,4495721.894845385,2029640.9485439167,1557311.673066593,307622.72571660974,0.5509281687867742,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_260
3008533.7869250826,1.174019679479127e-10,9735501.871324724,812180.3089026314,481050.9872691585,23378.94162461212,1.4094491616371407,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1140
7782354.159646266,4.4120100384352966e-10,314347.7194392952,60710.51529428073,498987.7500532024,2441.6876212411307,1.3764058034481599,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_364
3893055.282402763,4.928518737607324e-10,5117948.043729664,991256.549876439,2687265.3682231554,544996.0931179094,0.806792553290371,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1285
6973329.489546775,6.813009601369324e-10,1502972.6574633638,232912.7626367813,1251815.1590168793,50613.37047428595,1.179130553140477,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_853
1915695.439812452,4.3116413880283424e-10,2013697.204560456,324773.54398063925,381579.6297099437,11610.294945606463,1.3696665323844335,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_782
663669.4423671765,3.8155039892617984e-10,5208733.015573844,7088397.362971458,619939.0431900307,53397.811205482336,0.36509367610399207,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1180
5426939.7914774455,4.4395734087246164e-10,4968546.727208528,641516.7867297766,4446225.353590817,1103168.21488615,0.57461187653595,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1845
6800973.653607972,2.77485779911236e-10,1402327.8227608216,59917.23995516652,385969.1512808235,5167.571027061124,0.833466829506137,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_812
2694919.363238652,4.1785761806608465e-10,8330472.497442284,1145783.288177373,648658.0879970696,43548.296787035964,1.3276776583606376,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_778
5216879.645625801,3.480317369572871e-10,6658913.483081247,412470.79062391736,1074849.2438432376,60553.65270897929,1.3596077874446502,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1466
7437763.509394919,3.233827423339753e-10,651729.2910372285,60478.25775808287,449688.3313626376,4713.329603026995,1.0253354130283372,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1341
7175082.3750288505,1.0908066264106006e-10,8356879.881398093,113061.5621706842,290997.16155773407,4355.193013626145,1.3917804077381082,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1272
2609719.9030467463,9.55251277220982e-10,2677129.296687503,436739.17400010873,722841.3649002644,36317.75466734949,1.288965006611562,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_231
1614901.4671584654,6.700378119651532e-10,1485286.0586836792,727422.6574071572,1202305.2967253618,142670.1846100116,0.7310813786915918,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1801
4882912.164755659,2.732525368159166e-10,5604754.287264552,769302.6829335776,3066288.4531813534,551886.1139096705,0.8732794686300703,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_870
7459488.803697183,9.563533896362127e-10,7704810.21180458,678849.9308945592,4591710.929218315,870392.1051674841,0.8673196751538265,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_86
4948860.385598533,5.978051270890024e-10,3731457.6099536633,553693.1769846446,2943370.668894652,381820.4826525461,0.9217932849709922,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_468
2635612.6468864963,7.061831495566624e-10,6175190.324316924,1732987.0068759385,1487601.0582094165,228767.2507379901,0.9706347833269483,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1763
6001937.198627061,9.99624732585965e-10,4049586.747323433,465998.1801145451,3138308.720111302,326402.1134410544,1.0139235897117136,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1886
6384123.604400639,2.1178006723599143e-10,4853804.543081489,17995.158827856245,68713.00804840938,163.43685860115568,0.7355911585105318,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1056
7166693.697653371,6.24794120752134e-11,918022.2474951884,87690.08180010729,335971.7166991404,4462.582727495812,0.6006511946142216,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1599
5974112.353076066,7.484614790292241e-10,1709137.053184039,121897.6297487728,2116825.411606678,126556.09954076956,1.0765367761028812,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_219
2603972.2270394694,5.487802401918173e-10,5662122.029220369,1793769.5551288016,2221794.422750747,586016.9860093349,0.546135067744142,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_654
6667501.911437919,7.001716898326553e-10,5008137.375126663,445766.9542237397,4521677.060674592,703975.0288888388,0.7966920629617218,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_103
7034740.411163149,6.401717836176687e-10,7647863.689880689,670198.5421150367,2927012.072590186,346467.1523094726,1.1266243317493152,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1652
4067644.174515513,1.2797231801598067e-10,1432132.9661425697,54319.15909058907,234654.2894170549,1906.7325292792968,0.6024869232730464,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1680
5643684.482192544,1.9082494247955875e-10,8585912.043157492,837421.1146578855,4261770.709091059,1237104.122545154,0.6896219337366905,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1658
3424140.383464472,3.776243821453199e-10,2402692.889491036,513074.2391981544,2040022.734642187,219654.79079090623,0.9284236284198515,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1567
4154254.941671231,1.4785197867082844e-10,6221881.550011233,944407.1230241796,2344322.2548295893,398570.9804672121,0.9614270586782854,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_427
3345562.388141319,1.4430388643585135e-10,1935587.7601156724,346701.8366211292,2963330.5797929955,511631.1118744729,0.4373755887609795,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1982
7770349.857322037,8.078511187383566e-11,9113871.42240658,75987.33747417195,189103.40103144335,1830.6051361250024,1.3660376938204992,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1517
4515967.279337251,3.964874281938824e-10,8764319.009249883,213526.7951031072,311308.5207073408,6854.650109118575,1.501525563534546,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1079
2267656.1572850496,9.815660108270435e-10,4470872.319951434,1154704.7828054584,911990.2189447532,81694.36415542445,1.1567433578131632,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_569
5298239.824481042,6.935303140304037e-10,7018703.283578666,865261.8300567435,2580968.5182705494,377048.895231195,1.0589913742311519,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1210
5424076.5633215215,8.663385482369564e-10,208414.47018851267,51436.28964203479,3666224.136754628,132867.58126128864,0.3280943755272009,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_488
3815394.614604751,8.041404249774023e-10,7222214.127413948,1428953.776855063,2239953.2203726782,429143.7949267026,0.9417666990798185,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_756
7689821.223358684,1.3817605590086378e-10,5430136.534428223,91461.63480354416,362228.3055841693,4985.5794064829,0.7052164996223249,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1208
7933466.418467484,5.462116600570441e-10,9124350.509098412,401235.8736053551,4332860.386652111,698414.743079555,0.9666694532641419,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1791
5532372.204143007,7.909639211365067e-10,2277172.7482286943,295911.1457202309,3314258.1603653766,301458.7717029304,0.9260287898527905,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1074
7873762.795698505,4.2448016600352826e-10,8409475.933238247,48044.29267489284,4232389.273187929,18718.22193349724,0.7462570492002785,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1197
7360074.364707859,7.42745834413928e-11,9333463.341312598,42712.49649662989,160273.79149980334,1005.12528906613,0.8575396133730411,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_841
1139972.7861480138,5.269534187218776e-10,9020784.401607815,4936451.339132883,496279.4454664223,32773.04406374396,1.120399491384043,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_825
1175139.443887444,7.871726889904031e-10,5466396.742165891,1383828.299683131,223816.3190582186,6344.71356980277,1.3792574198898624,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_326
